sample_id,audio_path,overlap_level,source_index,separated_audio_path,start,end,speaker,text
sample2_opposite_overlap,opposite_overlap.wav,opposite,1,speaker_1.wav,11.68,18.240000000000002,SPEAKER1,"我们必须砍掉那些华而不实的人情化设计,全面向自动化和高级的产品进行。"
sample2_opposite_overlap,opposite_overlap.wav,opposite,1,speaker_1.wav,18.240000000000002,27.54,SPEAKER1,"你所谓的坚持情怀,在不断下滑的日活数据面前根本一文不值。"
sample2_opposite_overlap,opposite_overlap.wav,opposite,1,speaker_1.wav,27.54,30.759999999999998,SPEAKER1,用户要的是好用
sample2_opposite_overlap,opposite_overlap.wav,opposite,1,speaker_1.wav,30.759999999999998,32.92,SPEAKER1,快解决问题
sample2_opposite_overlap,opposite_overlap.wav,opposite,1,speaker_1.wav,32.92,35.0,SPEAKER1,而不是对着一个功能
sample2_opposite_overlap,opposite_overlap.wav,opposite,1,speaker_1.wav,35.0,37.82,SPEAKER1,去感悟什么设计者的灵魂
sample2_opposite_overlap,opposite_overlap.wav,opposite,1,speaker_1.wav,37.82,41.44,SPEAKER1,你不要再拿那些理想主义的借口
sample2_opposite_overlap,opposite_overlap.wav,opposite,1,speaker_1.wav,41.44,42.24,SPEAKER1,来拖曳
sample2_opposite_overlap,opposite_overlap.wav,opposite,1,speaker_1.wav,42.24,45.68,SPEAKER1,商场就是战场
sample2_opposite_overlap,opposite_overlap.wav,opposite,1,speaker_1.wav,45.68,50.44,SPEAKER1,收起你那套多余的同情心和艺术追求吧
sample2_opposite_overlap,opposite_overlap.wav,opposite,1,speaker_1.wav,50.44,54.54,SPEAKER1,下周必须切断旧接口
sample2_opposite_overlap,opposite_overlap.wav,opposite,1,speaker_1.wav,54.54,58.12,SPEAKER1,所有人必须听我指挥
sample2_opposite_overlap,opposite_overlap.wav,opposite,1,speaker_1.wav,58.12,59.36,SPEAKER1,出了问题
sample2_opposite_overlap,opposite_overlap.wav,opposite,1,speaker_1.wav,59.36,61.14,SPEAKER1,我一个人来扛
sample2_opposite_overlap,opposite_overlap.wav,opposite,1,speaker_1.wav,61.14,64.26,SPEAKER1,你现在必须给我闭嘴
sample2_opposite_overlap,opposite_overlap.wav,opposite,1,speaker_1.wav,64.26,66.44,SPEAKER1,立刻执行命令
sample2_opposite_overlap,opposite_overlap.wav,opposite,2,speaker_2.wav,0.0,2.08,SPEAKER2,你以为只有你看到了数据吗?
sample2_opposite_overlap,opposite_overlap.wav,opposite,2,speaker_2.wav,3.08,9.82,SPEAKER2,"但你有没有想过,盲目追求速度的后果,就是失去我们最核心的忠实用户。"
sample2_opposite_overlap,opposite_overlap.wav,opposite,2,speaker_2.wav,10.8,19.22,SPEAKER2,"这根本不是什么华而不实的情怀,这是我们品牌能活到今天的底层逻辑,是冰冷的算法永远不效率的工序。"
sample2_opposite_overlap,opposite_overlap.wav,opposite,2,speaker_2.wav,20.14,29.18,SPEAKER2,"你每次都用这种粗暴的功利主义来绑架整个团队,把大家没日没夜的心血当成可以随意揉捏的数字工具。"
sample2_opposite_overlap,opposite_overlap.wav,opposite,2,speaker_2.wav,30.0,34.56,SPEAKER2,我绝不可能看着你把这个产品变成没有灵魂的流水线废物。
sample2_opposite_overlap,opposite_overlap.wav,opposite,2,speaker_2.wav,35.52,37.0,SPEAKER2,"你就不叫对结果负责,"
sample2_opposite_overlap,opposite_overlap.wav,opposite,2,speaker_2.wav,37.56,40.38,SPEAKER2,你就叫盲目自大和毁灭整个项目。
sample2_opposite_overlap,opposite_overlap.wav,opposite,2,speaker_2.wav,41.24,42.94,SPEAKER2,"今天就算闹到老板那里,"
sample2_opposite_overlap,opposite_overlap.wav,opposite,2,speaker_2.wav,43.22,44.5,SPEAKER2,我也绝对不会妥协。
sample2_opposite_overlap,opposite_overlap.wav,opposite,2,speaker_2.wav,45.16,46.379999999999995,SPEAKER2,"你想强行上线,"
sample2_opposite_overlap,opposite_overlap.wav,opposite,2,speaker_2.wav,46.78,48.900000000000006,SPEAKER2,就先从我的团队头上踩过去。
sample2_opposite_overlap,opposite_overlap.wav,opposite,2,speaker_2.wav,51.66,58.36,SPEAKER2,你必须听我的话。
