sample_id,audio_path,overlap_level,pipeline,model,segment_index,start,end,speaker,text
sample2_mid_overlap,mid_overlap.wav,medium,diarization_asr,faster-whisper+pyannote+full_asr_align,26,82.5,85.38,SPEAKER_00,我绝不可能看着你把这个产品
sample2_mid_overlap,mid_overlap.wav,medium,diarization_asr,faster-whisper+pyannote+full_asr_align,27,85.38,87.92,SPEAKER_00,变成没有灵魂的流水线废物
sample2_mid_overlap,mid_overlap.wav,medium,diarization_asr,faster-whisper+pyannote+full_asr_align,28,87.92,90.36,SPEAKER_00,你就不叫对结果负责
sample2_mid_overlap,mid_overlap.wav,medium,diarization_asr,faster-whisper+pyannote+full_asr_align,29,90.36,93.76,SPEAKER_00,你就叫盲目自大和毁灭整个项目
sample2_mid_overlap,mid_overlap.wav,medium,diarization_asr,faster-whisper+pyannote+full_asr_align,30,93.76,96.28,SPEAKER_00,今天就算闹到老板那里
sample2_mid_overlap,mid_overlap.wav,medium,diarization_asr,faster-whisper+pyannote+full_asr_align,31,96.28,97.86,SPEAKER_00,我也绝对不会妥协
sample2_mid_overlap,mid_overlap.wav,medium,diarization_asr,faster-whisper+pyannote+full_asr_align,32,97.86,99.72,SPEAKER_00,你想强行上线
sample2_mid_overlap,mid_overlap.wav,medium,diarization_asr,faster-whisper+pyannote+full_asr_align,33,99.72,102.26,SPEAKER_00,就先从我的团队头上踩过去
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,1,0.03096875,5.11034375,SPEAKER_01,"关于这次的产品架构升级,我已经重申过无数次了。"
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,2,7.152218750000001,11.05034375,SPEAKER_01,"市场留给我们的时间窗口,最多只剩两周。"
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,3,11.691593750000003,15.640343750000003,SPEAKER_01,我们必须砍掉那些华而不实的人情化设计。
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,4,16.079093750000002,19.403468750000002,SPEAKER_01,全面向自动化和高效率妥协。
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,5,20.23034375,22.17096875,SPEAKER_01,你所谓的坚持情怀
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,6,22.74471875,27.70596875,SPEAKER_01,在不断下滑的日活数据面前根本一文不值。
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,7,28.65096875,30.97971875,SPEAKER_01,用户要的是好用。
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,8,31.16534375,33.10596875,SPEAKER_01,"快,解决问题。"
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,9,33.494093750000005,37.915343750000005,SPEAKER_01,而不是对着一个功能去感悟什么设计者的灵魂。
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,10,38.64096875,42.994718750000004,SPEAKER_01,你不要再拿那些理想主义的借口来拖延进度了。
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,11,43.97346875,45.74534375,SPEAKER_01,商场就是战场。
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,12,46.21784375,50.487218750000004,SPEAKER_01,收起你那套多余的同情心和艺术追求吧。
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,13,51.398468750000006,53.37284375,SPEAKER_01,下周一必须切换。
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,14,53.37284375,55.836593750000006,SPEAKER_00,你以为只有你看到了数据吗?
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,15,53.406593750000006,54.65534375,SPEAKER_01,你以为只有你看到我吗?
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,16,55.009718750000005,57.40596875000001,SPEAKER_01,请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,17,55.98846875,57.760343750000004,SPEAKER_00,但你有没有想过?
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,18,57.760343750000004,58.01346875,SPEAKER_01,欢迎订阅、转发、打赏支持明镜与点点栏目。
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,19,58.01346875,59.98784375,SPEAKER_00,盲目追求速度的后果。
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,20,58.03034375,58.24971875000001,SPEAKER_01,"谢谢收看,下次见!"
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,21,58.62096875,59.66721875,SPEAKER_01,请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,22,59.93721875000001,60.88221875000001,SPEAKER_01,请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,23,60.12284375,63.244718750000004,SPEAKER_00,就是失去我们最核心的忠实用户。
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,24,61.523468750000006,64.27409375,SPEAKER_01,你现在必须给我闭嘴。
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,25,64.15596875,69.65721875,SPEAKER_00,这根本不是什么华而不实的情怀。这是我们品牌能活到今天的底层逻辑。
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,26,70.02846875,72.66096875000001,SPEAKER_00,是冰冷的算法永远给不了的温度。
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,27,73.77471875,77.31846875000001,SPEAKER_00,你每次都用这种粗暴的功利主义来绑架整个团队。
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,28,78.04409375,79.90034375,SPEAKER_00,"把大家没日没夜的心血,"
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,29,80.20409375,82.60034375000001,SPEAKER_00,当成可以随意揉捏的数字工具。
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,30,83.39346875000001,85.43534375,SPEAKER_00,我绝不可能看着你把这个产品
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,31,85.60409375,87.91596875,SPEAKER_00,变成没有灵魂的流水线废物。
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,32,88.91159375000001,90.44721875,SPEAKER_00,你就不叫对结果负责。
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,33,90.90284375,93.80534375,SPEAKER_00,你就叫盲目自大和毁灭整个项目。
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,34,94.58159375000001,97.95659375000001,SPEAKER_00,"今天就算闹到老板那里,我也绝对不会妥协。"
sample2_mid_overlap,mid_overlap.wav,medium,diarization_turn_asr,faster-whisper+pyannote+turn_asr,35,98.49659375,102.34409375000001,SPEAKER_00,"你想强行上线,就先从我的团队头上踩过去。"
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,1,0.0,5.12,SPEAKER_01,"关于这次的产品架构升级,我已经重申过无数次了。"
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,2,6.92,10.9,SPEAKER_01,"市场留给我们的时间窗口,最多只剩两周。"
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,3,11.36,19.26,SPEAKER_01,"我们必须砍掉那些华而不实的人情化设计,全面向自动化和高效率妥协。"
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,4,20.26,27.54,SPEAKER_01,"你所谓的坚持情怀,在不断下滑的日活数据面前根本一文不值。"
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,5,27.54,30.759999999999998,SPEAKER_01,用户要的是好用
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,6,30.759999999999998,32.92,SPEAKER_01,快解决问题
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,7,32.92,35.0,SPEAKER_01,而不是对着一个功能
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,8,35.0,37.82,SPEAKER_01,去感悟什么设计者的灵魂
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,9,37.82,41.42,SPEAKER_01,你不要再拿那些理想主义的借口
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,10,41.42,43.0,SPEAKER_01,来拖延进度了
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,11,43.0,45.879999999999995,SPEAKER_01,商场就是战场
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,12,45.879999999999995,47.84,SPEAKER_01,你以为只有你看到了数据吗
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,13,47.84,50.26,SPEAKER_01,但你有没有想过
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,14,50.26,52.32,SPEAKER_00,盲目追求速度的后果
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,15,52.32,55.64,SPEAKER_00,就是失去我们最核心的忠实用户
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,16,55.64,58.7,SPEAKER_00,这根本不是什么华而不实的情怀
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,17,58.7,61.980000000000004,SPEAKER_00,这是我们品牌能活到今天的底层逻辑
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,18,61.980000000000004,65.02,SPEAKER_00,是冰冷的算法永远给不了的温度
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,19,65.02,69.76,SPEAKER_00,你每次都用这种粗暴的功利主义来绑架整个团队
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,20,69.76,72.3,SPEAKER_00,把大家没日没夜的心血
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,21,72.3,75.0,SPEAKER_00,当成可以随意揉捏的数字工具
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,22,75.0,77.88,SPEAKER_00,我绝不可能看着你把这个产品
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,23,77.88,80.42,SPEAKER_00,变成没有灵魂的流水线废物
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,24,80.42,82.86,SPEAKER_00,你就不叫对结果负责
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,25,82.86,86.26,SPEAKER_00,你就叫盲目自大和毁灭整个项目
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,26,86.26,88.76,SPEAKER_00,今天就算闹到老板那里
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,27,88.76,90.36,SPEAKER_00,我也绝对不会妥协
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,28,90.36,92.22,SPEAKER_00,你想强行上线
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_asr,faster-whisper+pyannote+full_asr_align,29,92.22,94.76,SPEAKER_00,就先从我的团队头上踩过去
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,1,0.03096875,5.11034375,SPEAKER_01,"关于这次的产品架构升级,我已经重申过无数次了。"
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,2,7.152218750000001,11.05034375,SPEAKER_01,"市场留给我们的时间窗口,最多只剩两周。"
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,3,11.691593750000003,15.640343750000003,SPEAKER_01,我们必须砍掉那些华而不实的人情化设计。
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,4,16.079093750000002,19.403468750000002,SPEAKER_01,全面向自动化和高效率妥协。
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,5,20.23034375,22.17096875,SPEAKER_01,你所谓的坚持情怀
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,6,22.74471875,27.70596875,SPEAKER_01,在不断下滑的日活数据面前根本一文不值。
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,7,28.65096875,30.97971875,SPEAKER_01,用户要的是好用。
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,8,31.16534375,33.10596875,SPEAKER_01,"快,解决问题。"
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,9,33.494093750000005,37.915343750000005,SPEAKER_01,而不是对着一个功能去感悟什么设计者的灵魂。
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,10,38.64096875,43.02846875,SPEAKER_01,你不要再拿那些理想主义的借口来拖延进度了。
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,11,43.95659375,49.99784375,SPEAKER_01,商场就是战场。 你以为只有你看到了数据吗? 但你有没有想过?
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,12,45.89721875,48.02346875,SPEAKER_00,你以为只有你看到了数据吗?
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,13,48.91784375,52.377218750000004,SPEAKER_00,"但你有没有想过,盲目追求速度的后果,"
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,14,51.44909375,54.52034375,SPEAKER_01,下周一必须切断究竟和。
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,15,52.74846875,55.954718750000005,SPEAKER_00,请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,16,55.14471875,55.76909375,SPEAKER_01,感谢观看
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,17,55.954718750000005,55.971593750000004,SPEAKER_01,感谢观看
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,18,55.971593750000004,55.98846875,SPEAKER_00,请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,19,55.98846875,56.64659375,SPEAKER_01,必须
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,20,56.64659375,62.282843750000005,SPEAKER_00,这根本不是什么华而不实的情怀。这是我们品牌能活到今天的底层逻辑。
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,21,56.680343750000006,56.697218750000005,SPEAKER_01,感谢观看
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,22,58.95846875,58.97534375,SPEAKER_01,感谢观看
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,23,59.17784375,59.38034375,SPEAKER_01,请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,24,61.77659375,62.62034375,SPEAKER_01,现在。
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,25,62.485343750000006,65.18534375,SPEAKER_00,是冰冷的算法永远给不了的温度。
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,26,65.18534375,66.46784375,SPEAKER_01,请使用简体中文运输、自动化效率、用户体验和团队决策。
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,27,66.24846875,69.82596875,SPEAKER_00,你每次都用这种粗暴的功利主义来绑架整个团队。
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,28,70.53471875000001,72.40784375,SPEAKER_00,"把大家没日没夜的心血,"
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,29,72.69471875,75.10784375,SPEAKER_00,当成可以随意揉捏的数字工具。
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,30,75.88409375,77.94284375000001,SPEAKER_00,我绝不可能看着你把这个产品
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,31,78.11159375000001,80.42346875,SPEAKER_00,变成没有灵魂的流水线废物。
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,32,81.40221875,82.93784375,SPEAKER_00,你就不叫对结果负责。
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,33,83.39346875000001,86.31284375,SPEAKER_00,你就叫盲目自大和毁灭整个项目。
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,34,87.08909375,90.44721875,SPEAKER_00,"今天就算闹到老板那里,我也绝对不会妥协。"
sample2_heavy_overlap,heavy_overlap.wav,heavy,diarization_turn_asr,faster-whisper+pyannote+turn_asr,35,91.00409375000001,94.96971875000001,SPEAKER_00,"你想强行上线,就先从我的团队头上踩过去。"
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote+full_asr_align,1,0.0,2.66,SPEAKER_00,你以为只有你看到了数据吗?
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote+full_asr_align,2,2.66,10.040000000000001,SPEAKER_00,"但你有没有想过,盲目追求速度的后果,就是失去我们最核心的忠实用户。"
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote+full_asr_align,3,10.040000000000001,19.5,SPEAKER_00,"这根本不是什么华而不实的情怀,这是我们品牌能活到今天的底层逻辑,是冰冷的算法永远给不了的温度。"
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote+full_asr_align,4,19.5,29.5,SPEAKER_00,"你每次都用这种粗暴的功利主义来绑架整个团队,把大家没日没夜的心血,当成可以随意揉捏的数字工具。"
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote+full_asr_align,5,29.5,32.04,SPEAKER_00,我绝不可能看着你把这个产品
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote+full_asr_align,6,32.04,34.4,SPEAKER_00,变成没有灵魂的流水线废物
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote+full_asr_align,7,34.4,37.0,SPEAKER_01,你就不叫对结果负责
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote+full_asr_align,8,37.0,38.78,SPEAKER_00,你就叫盲目自大
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote+full_asr_align,9,38.78,40.86,SPEAKER_00,和毁灭整个项目
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote+full_asr_align,10,40.86,42.94,SPEAKER_00,今天就算闹到老板那里
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote+full_asr_align,11,42.94,44.519999999999996,SPEAKER_00,我也绝对不会妥协
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote+full_asr_align,12,44.519999999999996,46.34,SPEAKER_00,你想强行上线
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote+full_asr_align,13,46.34,48.94,SPEAKER_00,就先从我的团队头上踩过去
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote+full_asr_align,14,48.94,54.54,SPEAKER_01,下周一必须切断旧接口
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote+full_asr_align,15,54.54,58.1,SPEAKER_01,所有人必须听我指挥
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote+full_asr_align,16,58.1,59.379999999999995,SPEAKER_01,出了问题
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote+full_asr_align,17,59.38,61.14,SPEAKER_01,我一个人来扛
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote+full_asr_align,18,61.14,64.26,SPEAKER_01,你现在必须给我闭嘴
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote+full_asr_align,19,64.26,66.44,SPEAKER_01,立刻执行命令
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,1,0.03096875,2.10659375,SPEAKER_01,你以为只有你看到了数据吗?
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,2,0.03096875,2.15721875,SPEAKER_00,你以为只有你看到了数据吗?
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,3,2.15721875,4.384718750000001,SPEAKER_01,但你有没有想过?
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,4,3.03471875,4.3678437500000005,SPEAKER_00,但你有没有想过?
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,5,4.384718750000001,6.730343750000001,SPEAKER_00,盲目追求速度的后果。
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,6,6.8990937500000005,9.83534375,SPEAKER_00,请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,7,7.152218750000001,11.117843750000002,SPEAKER_01,请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,8,10.797218750000003,12.974093750000002,SPEAKER_00,这根本不是什么华而不实的情怀。
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,9,11.657843750000001,13.78409375,SPEAKER_01,感谢观看
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,10,13.379093750000003,19.38659375,SPEAKER_00,"这是我们品牌能活到今天的底层逻辑,是冰冷的算法永远给不了的温度。"
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,11,16.78784375,16.93971875,SPEAKER_01,感谢观看。
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,12,20.247218750000002,20.297843750000002,SPEAKER_00,感谢观看
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,13,20.297843750000002,21.02346875,SPEAKER_01,你所谓的‥
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,14,20.399093750000002,23.85846875,SPEAKER_00,请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,15,22.67721875,26.38971875,SPEAKER_01,请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,16,24.83721875,29.32596875,SPEAKER_00,请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,17,28.836593750000002,29.933468750000003,SPEAKER_01,通过要的是。
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,18,29.933468750000003,34.50659375,SPEAKER_00,我绝不可能看着你把这个产品变成没有灵魂的流水线废物。
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,19,31.367843750000002,31.637843750000002,SPEAKER_01,欢迎订阅明镜与点点栏目。
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,20,32.31284375,32.447843750000004,SPEAKER_01,感谢观看。
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,21,33.54471875,35.97471875,SPEAKER_01,并不需要订阅、转发、打赏支持明镜与点点栏目。
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,22,35.51909375,37.20659375,SPEAKER_00,你就不叫对结果负责。
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,23,37.20659375,37.62846875,SPEAKER_01,感谢观看
