sample_id,audio_path,overlap_level,pipeline,model,segment_index,start,end,speaker,text
sample2_opposite_overlap,data/samples2/opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote,16,24.83721875,29.32596875,SPEAKER_00,请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
sample2_opposite_overlap,data/samples2/opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote,17,28.836593750000002,29.933468750000003,SPEAKER_01,通过要的是。
sample2_opposite_overlap,data/samples2/opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote,18,29.933468750000003,34.50659375,SPEAKER_00,我绝不可能看着你把这个产品变成没有灵魂的流水线废物。
sample2_opposite_overlap,data/samples2/opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote,19,31.367843750000002,31.637843750000002,SPEAKER_01,欢迎订阅明镜与点点栏目。
sample2_opposite_overlap,data/samples2/opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote,20,32.31284375,32.447843750000004,SPEAKER_01,感谢观看。
sample2_opposite_overlap,data/samples2/opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote,21,33.54471875,35.97471875,SPEAKER_01,并不需要订阅、转发、打赏支持明镜与点点栏目。
sample2_opposite_overlap,data/samples2/opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote,22,35.51909375,37.20659375,SPEAKER_00,你就不叫对结果负责。
sample2_opposite_overlap,data/samples2/opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote,23,37.20659375,37.62846875,SPEAKER_01,感谢观看
sample2_opposite_overlap,data/samples2/opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote,24,37.52721875,40.564718750000004,SPEAKER_00,你就叫盲目自大和毁灭整个项目。
sample2_opposite_overlap,data/samples2/opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote,25,38.860343750000006,40.547843750000006,SPEAKER_01,不要再拿那些影响去‥
sample2_opposite_overlap,data/samples2/opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote,26,40.564718750000004,41.23971875,SPEAKER_01,谢谢观看
sample2_opposite_overlap,data/samples2/opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote,27,41.23971875,44.665343750000005,SPEAKER_00,"今天就算闹到老板那里,我也绝对不会妥协。"
sample2_opposite_overlap,data/samples2/opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote,28,41.25659375,41.32409375,SPEAKER_01,感谢观看。
sample2_opposite_overlap,data/samples2/opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote,29,44.10846875,45.45846875,SPEAKER_01,上场就是战场。
sample2_opposite_overlap,data/samples2/opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote,30,45.104093750000004,49.12034375,SPEAKER_00,"你想强行上线,就先从我的团队头上踩过去。"
sample2_opposite_overlap,data/samples2/opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote,31,46.268468750000004,47.70284375,SPEAKER_01,感谢观看
sample2_opposite_overlap,data/samples2/opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote,32,49.12034375,50.53784375,SPEAKER_01,有艺术追求吧!
sample2_opposite_overlap,data/samples2/opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote,33,51.398468750000006,54.73971875,SPEAKER_01,下周一必须切断旧接口。
sample2_opposite_overlap,data/samples2/opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote,34,55.06034375,58.283468750000004,SPEAKER_01,所有人必须听我指挥。
sample2_opposite_overlap,data/samples2/opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote,35,58.570343750000006,64.34159375,SPEAKER_01,出了问题我一个人来扛。你现在必须给我闭嘴。
sample2_opposite_overlap,data/samples2/opposite_overlap.wav,opposite,diarization_asr,faster-whisper+pyannote,36,64.69596875,66.53534375000001,SPEAKER_01,立刻执行命令。
